codelist_name,concept_id,concept_name,standard_concept
thrombosis,761821,Thrombophlebitis of left deep femoral vein,S
thrombosis,761819,Thrombophlebitis of left femoral vein,S
thrombosis,4318407,Thrombophlebitis of mesenteric vein,S
thrombosis,761820,Thrombophlebitis of right deep femoral vein,S
thrombosis,761818,Thrombophlebitis of right femoral vein,S
thrombosis,764714,Thrombophlebitis of sigmoid sinus,S
thrombosis,764708,Thrombophlebitis of straight sinus,S
thrombosis,763149,Thrombophlebitis of superior anastomotic vein,S
thrombosis,4100224,Thrombophlebitis of superior longitudinal venous sinus,S
thrombosis,4098706,Thrombophlebitis of superior sagittal sinus,S
thrombosis,4110339,Thrombophlebitis of the anterior tibial vein,S
thrombosis,4111868,Thrombophlebitis of the common iliac vein,S
thrombosis,4110343,Thrombophlebitis of the external iliac vein,S
thrombosis,439314,Thrombophlebitis of the femoral vein,S
thrombosis,4109877,Thrombophlebitis of the internal iliac vein,S
thrombosis,4112171,Thrombophlebitis of the popliteal vein,S
thrombosis,4112172,Thrombophlebitis of the posterior tibial vein,S
thrombosis,4250765,Thrombophlebitis of tibial vein,S
thrombosis,4277833,Thrombophlebitis of torcular Herophili,S
thrombosis,4108680,"Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction",S
thrombosis,764726,Thrombosis of basal vein,S
thrombosis,4228209,Thrombosis of basilar sinus,S
thrombosis,4234264,Thrombosis of cavernous venous sinus,S
thrombosis,762828,Thrombosis of cerebral medullary veins,S
thrombosis,4319329,Thrombosis of cerebral veins,S
thrombosis,42538533,Thrombosis of iliac vein,S
thrombosis,4048890,Thrombosis of inferior sagittal sinus,S
thrombosis,44811347,Thrombosis of internal jugular vein,S
thrombosis,4057329,Thrombosis of lateral venous sinus,S
thrombosis,765049,Thrombosis of left peroneal vein,S
thrombosis,4317289,Thrombosis of mesenteric vein,S
thrombosis,4203836,Thrombosis of subclavian vein,S
thrombosis,764723,Thrombosis of superior anastomotic vein,S
thrombosis,4102203,Thrombosis of superior longitudinal sinus,S
thrombosis,4290940,Thrombosis of superior sagittal sinus,S
thrombosis,4175649,Thrombosis of the popliteal vein,S
thrombosis,4079905,Thrombosis of torcular Herophili,S
thrombosis,4149782,Thrombosis of vein of lower limb,S
thrombosis,4105338,Thrombosis transverse sinus,S
thrombosis,4179912,Thrombus of intracranial vein,S
thrombosis,4046358,Total anterior cerebral circulation infarction,S
thrombosis,4153353,Traumatic thrombosis of axillary vein,S
thrombosis,439693,True posterior myocardial infarction,S
thrombosis,46285904,Unprovoked deep vein thrombosis,S
thrombosis,37109910,Ventricular aneurysm due to and following acute myocardial infarction,S
thrombosis,764710,Thrombophlebitis of transverse sinus,S
thrombosis,4144032,Mesenteric thrombus and/or embolus,S
thrombosis,45766212,Mitral valve regurgitation due to and following acute myocardial infarction,NA
thrombosis,761737,Acute ST segment elevation myocardial infarction due to occlusion of circumflex coronary artery,NA
thrombosis,77310,Deep vein phlebitis and thrombophlebitis of the leg,NA
thrombosis,4189004,Deep vein thrombosis of leg related to intravenous drug use,NA
thrombosis,4154704,Myocardial infarction with complication,NA
thrombosis,4062269,Cerebral venous thrombosis in pregnancy,S
thrombosis,320741,Thrombophlebitis,S
thrombosis,312337,Arterial embolus and thrombosis,S
thrombosis,4207615,Thrombosis of vein of trunk,S
thrombosis,46273489,Thrombosis of vein of upper limb,S
thrombosis,4179911,Axillary vein thrombosis,S
thrombocytopenia,432870,Thrombocytopenic disorder,S
thrombocytopenia,46272950,"Thrombocytopathy, asplenia and miosis",S
thrombocytopenia,44782445,Thrombocytopenia due to alcohol,S
thrombocytopenia,42536958,Pancytopenia caused by medication,S
thrombocytopenia,40321716,Secondary thrombocytopenia,S
thrombocytopenia,37312165,Atypical hemolytic uremic syndrome,S
thrombocytopenia,37209558,Pancytopenia caused by immunosuppressant,S
thrombocytopenia,37204551,Hereditary isolated aplastic anemia,S
thrombocytopenia,37110394,Isolated thrombocytopenia,S
thrombocytopenia,37019055,Aplastic anemia co-occurrent with human immunodeficiency virus infection,S
thrombocytopenia,37018663,Thrombocytopenia co-occurrent and due to alcoholism,S
thrombocytopenia,37017607,Antibody mediated acquired pure red cell aplasia caused by erythropoiesis stimulating agent,S
thrombocytopenia,37016151,Aplastic anemia caused by antineoplastic agent,S
thrombocytopenia,36716406,Severe fever with thrombocytopenia syndrome virus,S
thrombocytopenia,36715586,Refractory thrombocytopenia,S
thrombocytopenia,36715053,Autosomal dominant macrothrombocytopenia,S
thrombocytopenia,36713112,Pancytopenia due to antineoplastic chemotherapy,S
thrombocytopenia,35623407,Adult pure red cell aplasia,S
thrombocytopenia,4345236,Parvoviral aplastic crisis,S
thrombocytopenia,4338386,Thrombocytopenia due to non-immune destruction,S
thrombocytopenia,441264,Primary thrombocytopenia,S
thrombocytopenia,4301602,Thrombotic thrombocytopenic purpura,S
thrombocytopenia,4301128,Thrombocytopenia due to diminished platelet production,S
thrombocytopenia,4299560,Thrombocytopenic purpura due to defective platelet production,S
thrombocytopenia,4298690,Immunologic aplastic anemia,S
thrombocytopenia,4292531,Thrombocytopenic purpura due to platelet consumption,S
thrombocytopenia,4272928,Thrombocytopenia due to hypersplenism,S
thrombocytopenia,4247776,Posttransfusion purpura,S
thrombocytopenia,4239484,Acquired pancytopenia,S
thrombocytopenia,4235220,Hereditary thrombocytopenic disorder,S
thrombocytopenia,4233407,Megakaryocytic aplasia,S
thrombocytopenia,4230266,Autoimmune thrombotic thrombocytopenic purpura,S
thrombocytopenia,4226905,Thrombocytopenia associated with AIDS,S
thrombocytopenia,4225810,Aplastic anemia associated with AIDS,S
thrombocytopenia,4219476,Thrombocytopenia due to defective platelet production,S
thrombocytopenia,4218171,Uremic thrombocytopenia,S
thrombocytopenia,4214947,Thrombocytopenic purpura associated with metabolic disorder,S
thrombocytopenia,4211348,Aplastic anemia associated with pancreatitis,S
thrombocytopenia,4204900,Acquired thrombotic thrombocytopenic purpura,S
thrombocytopenia,4197574,Dilutional thrombocytopenia,S
thrombocytopenia,4188208,Estren-Dameshek anemia,S
thrombocytopenia,4186108,Aplastic anemia associated with metabolic alteration,S
thrombocytopenia,4184758,Acquired aplastic anemia,S
thrombocytopenia,4184200,Secondary aplastic anemia,S
thrombocytopenia,4177177,Cellular immunologic aplastic anemia,S
thrombocytopenia,4173278,Thrombocytopenia due to blood loss,S
thrombocytopenia,4172008,Cyclic thrombocytopenia,S
thrombocytopenia,4166754,Perinatal thrombocytopenia,S
thrombocytopenia,4159966,Upshaw-Schulman syndrome,S
thrombocytopenia,4159749,Idiopathic maternal thrombocytopenia,S
thrombocytopenia,4159736,Radiation thrombocytopenia,S
thrombocytopenia,4156233,Thrombocytopenia due to sequestration,S
thrombocytopenia,4147049,Thrombocytopenia due to extracorporeal circulation,S
thrombocytopenia,4146088,Aplastic anemia due to drugs,S
thrombocytopenia,4145458,Thrombocytopenia due to hypothermia,S
thrombocytopenia,4140545,Post infectious thrombocytopenic purpura,S
thrombocytopenia,4139555,Thrombocytopenia due to massive blood transfusion,S
thrombocytopenia,4137430,Idiopathic thrombocytopenic purpura,NA
thrombocytopenia,4133984,Alloimmune thrombocytopenia,S
thrombocytopenia,4133983,Secondary autoimmune thrombocytopenia,S
thrombocytopenia,4133981,Benign gestational thrombocytopenia,S
thrombocytopenia,4125496,"Pure red cell aplasia, acquired",NA
thrombocytopenia,4125494,Pancytopenia with pancreatitis,S
thrombocytopenia,4121264,Epstein syndrome,S
thrombocytopenia,4120620,Amegakaryocytic thrombocytopenia,S
thrombocytopenia,4119134,Thrombocytopenic purpura,S
thrombocytopenia,4103532,Immune thrombocytopenia,S
thrombocytopenia,4102469,Acute idiopathic thrombocytopenic purpura,NA
thrombocytopenia,4101603,Thrombocytopenia due to extracorporeal circulation of blood,S
thrombocytopenia,4101583,Aplastic anemia due to infection,S
thrombocytopenia,4101582,Aplastic anemia due to chronic disease,S
thrombocytopenia,4100998,Aplastic anemia due to toxic cause,S
thrombocytopenia,4098148,Thrombocytopenia due to drugs,S
thrombocytopenia,4098145,Idiopathic aplastic anemia,S
thrombocytopenia,4098027,Aplastic anemia due to radiation,S
thrombocytopenia,4082738,Autoimmune pancytopenia,S
thrombocytopenia,4077348,Pancytopenia-dysmelia,S
thrombocytopenia,4031699,Humoral immunologic aplastic anemia,S
thrombocytopenia,4028065,Primary ITP (immune thrombocytopenia),S
thrombocytopenia,4027374,Alloimmune platelet transfusion refractoriness,S
thrombocytopenia,4009307,Heparin-induced thrombocytopenia with thrombosis,S
thrombocytopenia,4000065,Drug-induced immune thrombocytopenia,S
thrombocytopenia,436956,Evans syndrome,S
thrombocytopenia,433749,Heparin-induced thrombocytopenia,S
thrombocytopenia,432881,Pancytopenia,S
thrombocytopenia,318397,Chronic idiopathic thrombocytopenic purpura,S
thrombocytopenia,140681,Constitutional aplastic anemia,S
thrombocytopenia,137829,Aplastic anemia,S
platelet_measurement,37393863,Platelet count,S
platelet_measurement,4267147,Platelet count,S
platelet_measurement,4260199,Serial platelet counts,S
platelet_measurement,4038124,"Platelet count, Rees-Ecker method",S
platelet_measurement,4016231,"Platelet count, blood, manual",S
platelet_measurement,4015170,"Platelet count, blood, automated",S
platelet_measurement,3039827,Platelets [#/volume] in Body fluid by Automated count,S
platelet_measurement,3031586,Platelets [#/volume] in Blood by Estimate,S
platelet_measurement,3024929,Platelets [#/volume] in Blood by Automated count,S
platelet_measurement,3024386,Platelet mean volume [Entitic volume] in Blood by Rees-Ecker,S
platelet_measurement,3007461,Platelets [#/volume] in Blood,S
